,label,text
39246,1,裤子质量真的很好，价格也很便宜，买之前我问了客服，客服推荐的也很合适，谢谢^ω^
55988,1,地段不错，比较闹中取静的，就是出租车比较难叫，好在门口的服务员会帮你叫，总体感觉不错，房间也比较大
25365,0,昨天刚到的货，坏了两个不能吃，还有一个没有什么味道，对京东自营商品失去信任，以后大家买自己多注意吧！这次的购物经历涨教训了！
51835,0,太大，出个12~13寸，这个配置的就爽了。 机子很厚，这点不得不提。
24470,0,从没见过这幺小的火龙果，竟然好意思说是中果，和小号的苹果差不多大
9545,0,分辨率太低，有些卡
4294,1,质量很好，价格合适，性价比超高，很好用，下次还来京东购买。
11438,0,垃圾 屏幕放电影老闪光 用了几天才来评论的
57826,0,一个破落的酒店、开车路过不得不住！奇怪的服务员早晨四点钟不知为什么要开门进入我房间！！！！听到开门声我大呼wye？该女人一声对不起，走人啦、、、、、门口停车保安说24小时有人看守！早晨6点30分退房惊见保安在总台用椅子变成床呼呼大睡！停车场空城计！！！！其它不评述了、累！！！总之、万不得以、不住！
42855,1,垃圾衣服，不透气，再也不想买了。
57651,1,地点看上去不错，在北京西客站对面，但出行十分不便，周边没有地铁，门口出租车倒是挺多，但就是不带你，除非你上去就跑一百元以上，如果只是起步价，一边凉快去，他说他有事，要不就是马上回家吃饭不顺路。周边环境很差，一天到晚人如潮涌，附近超市、商场的东西赚的都是过路客的钱，价格狂贵。好在四周饭店挺多，肯德基、永和豆浆，加州牛肉面等一应俱全，还算方便。酒店服务不行，携程订的房间，注明上午8点左右入住，但一直没有空房，等到下午一点才入住，还是个残疾人专用房，房间还行，挺大，可以免费宽带上网。结帐时，前台都是实习生，业务不熟练，速度不快，差点误了火车。另外，我一同事先行离店，竟然多刷四千元，等人走后，酒店发现差错，态度还不错，联系上本人退还差价。
10703,0,你看看这怎么看电视看电影？我凑 什么玩意儿？
37358,1,蒙牛的镜头应该不错！
2036,1,随手拿起来翻翻，每次都感觉童年那些美好的事被唤醒。
6976,1,刚拿上手感不错。这个价值了。就是贴膜应该有两层，怎么就一层，最上层不见了，给人感觉用过一样。
45089,0,很明显没有在线下买的的质量好，洗过一次后就像穿过很久的衣服，这次的购物对质量很不满意。衣服的尺码还偏大比我买的XL还要大，L码最少是180的尺码。
55427,1,房间很干净，住的比较舒服，就是床有点硬。但是，号称在海河最美的一段纯粹是骗人，离海河至少要走十分钟，而且根本谈不上美。
34491,0,假货假货彻彻底底的假货，大家可别上当了，以前一直特别信任京东，尤其是京东自营的，京东超市的东西我以为不会有假，但是真是太让人失望了，洗完头发头皮屑华华的掉啊，关键是刚洗完就起头皮屑，痒死了，还特别容易出油，之前用的沙宣从来没这种情况，这太明显的假货了，京东自营都靠不住了，大家要慎重下单啊
27513,1,比超市便宜多了，质量不错，京东正品有保障。
14103,1,DV概念是最大卖点。显示屏色彩饱满。摄像头有保护盖。
62558,0,知道酒店房间小，但没想到这幺小，转身都困难；知道酒店房间吵，但没想到这么吵，除了自己的呼噜声，什么声音都能听到；知道酒店服务差，但没想到这么差，服务员说话的感觉和吵架没啥区别；总之，相同价格的酒店还有很多，其他同类酒店的设备和服务比汉普顿好的多了，以后实在不会选择这汉普顿了。。。。。。国内的很多招待所的质量估计都要比它好很多。。。。。。
2197,0,"这类书简直是教人犯罪,人生老病死是规律,偏要逆天而行!"
27238,1,老婆说潘婷的 用了再来评论 就是担心为什么是礼品盒装的呢
31486,0,以为会很好用，用了泡沫很少，洗完不柔顺，感觉怎么洗也洗不干净，擦完头发就很多白色的这个，全家人都说这个超难用，不如海飞丝潘婷，今天侄女洗完也是这样，很质疑那么多好评怎么来的，差差差
3357,0,画册略显简单一点，画面也不是很生动，宝宝看一会就没兴趣了。
1455,1,红旗下成长的人见到的只会是红色，并且需要不断以自己的鲜血继续渲染前人染过的耀眼浮华，来继续弘扬自由与民主。“人是生而自由的，但却无往不在枷锁之中。自以为是其他一切的主人的人，反而比其他一切更是奴隶。”自由是人所想往的，其原始意义甚至高于民主。当费尔玛用“没有人是生而自由的”命题为人类社会现状寻找依托时，卢梭等几代人提出了自由的追求。
48760,0,我要店主给我发黑色裤子（丹顿公子）的，给我发了个灰色。不喜欢
19930,1,肃天水红富士苹果 12粒装 约75mm 总重约2.25kg 新鲜水果
57366,1,住过好多次这家酒店了，上次来到前台，服务员能准确的报出我的名字，感觉很亲切。四星级就是不一样。而且当天服务员还给我安排了一间商务单间，房间很新，比我订的要好价格没变。说是酒店搞活动，像我们这样的商务客人都有机会享受，不错。
39006,1,以后带同事一起来 我超喜欢，做工质地都好得没话说，呵呵，
28348,1,包装非常漂亮，品种很多，价格便宜，推荐！支持正品！支持京东！
26149,0,这一次买的很失望，没有之前买的好，送货时间也好多天，水果外观也没上一次好
9296,0,星期二买的手机，今天就降价200了……问客服，客服说是限购商品，所以不支持保价……我买的时候可没写限购商品！太无耻了，真会忽悠！
11456,0,奇谈怪论！荒谬！
59218,0,开在商务楼里面的酒店，连一个像样的前台都没有。 因为飞机延误之前订的酒店被取消，就近订了这个，上当。 强烈不推荐住这里。
3661,0,充满了惨不忍睹的比喻 例如：用掺着血的牙膏沫子形容一串粉红色珍珠的色泽 让人情何以堪？！
1531,1,孩子七岁了，是个“麦坤”粉丝，昨天收到的，今天就带到学校“炫”去了，还不舍得涂。每页上面都有一句话，和电影故事里的情节大致一样，每个主要人物都有，只是文字不带注音。(注音版)指的是每页都有一个来自这段故事文字中的一个词，就是描红字，字很大，很适合5岁以上的孩子，还能够认识一些字。只是里面有两个人物的名字“马克”变成了“阿麦”，“博士”变成了“韩大夫”。对认真的小车迷们比较遗憾。
41027,1,小白t简约时尚，随便搭配什么，可内搭，可外穿
17511,1,京东鲜果就是又快又新鲜 没有任何破损 买了四种水果 每种都满意
8218,1,用着还可以！至今还没有发现什么问题！
18525,1,苹果?很脆很甜哦(⊙o⊙)哦，比超市还便宜，还送货到家，物流很快哦(⊙o⊙)哦，推荐大家哦，还有优惠券的呢
61361,0,设施是很一般，但是服务人员的态度不敢恭维的。早饭很差，一大群服务员乱哄哄围在一起，就是没有一个人理你
23496,0,连续削了两个苹果，里面都是臭的，发出一股浓浓的，类似榴莲的臭味，只能扔掉。刚刚发现这个不能退货，就当买个教训了，以后再也不在京东买水果生鲜了。拜拜。
16015,0,产品质量狠差，性能不稳定，经常死机，速度狠慢，信号差，外表易磨损，有时候不能拍照，不能摄像，突然振动，并且维修服务差，
59712,0,环境一般 不怎么样
34820,0,一直在京东上买东西，但是这次包装太差了，都漏了
59200,0,什么电力宾馆呀？！根本就象私人的“大车店”！服务不是一般的不规范（收款除外）。入住该宾馆的时候，打开房门一看：纸篓是满满的，洗手盆里都是污水，马桶里也是污水（马桶还是“长流水”），毛巾和地板都是灰色的。打扫过的房间，洗手盆里还满是黑乎乎的油污。第二天早晨，我们刚刚起床，服务员连门都没有敲直接推门就进去了，说是要打扫房间。当我们离开房间的时候，我告诉总台打扫，可是4个小时以后我们回来，房间里就和走的时候一样。房间里电视和宽带也没有了。再次去找总台，等了半个小时都没有人来……总之，就是有一种被愚弄了的感觉。建议携程网取消该宾馆的合同，否则也许会影响到自己的信誉。
50612,1,"我觉得本本还是不错的,简单干净.性能也还好.而且我喜欢HP这个牌子,我们家台式机也是HP的."
47800,0,为神马蓝色的背心和网上图片差距真么大，还掉色
29807,1,发货速度快，包装完好，收货满意，继续关注！
56879,1,挂五星实在有些牵强。卫生间太小，还不如呼市国航四星的大，房间暖风给的太早，又没有冷风和换气，热的人实在难受，只得开着窗，开窗又太吵。早晨赶飞机结帐，必须等服务员查房，简直就是三星级服务，呼市的国航四星都不查房了，十几位客人在大厅里等，大家都很奇怪：这样的房间有什么可拿的？不知道他们查什么。唯一还行的就是410一天房价了，但当地人还是说太贵，等香格里拉开业，这里也就250了。
62634,0,房间小，一进去就有一股霉味，我们定的4个房间基础都有，最后挑了一个可以接受的，卫生间也又差又脏。
34352,0,ni ma没几天就降价 降的比限时秒杀的还便宜 zhennima 不厚道
39914,1,裤子收到了，非常好，下次继续购买！
15451,0,"待机太短了吧哪有三四天呀我的夜里关了,电话也不多才三天,别胡说呀"
48292,0,说好的加绒呢？差评！！！！！！！！！
62065,0,退房时，总台有个女的态度很生硬，就像你欠她八百吊钱似的，国企做派。
45350,0,在京东商城平台购物最失败的一次，完全地摊货。
12630,0,买了几天就降价200多，差评！本来觉得华为手机不错，这下让我伤心了。虽然我们公司楼上就是华为，但是我决定以后都不用华为了。
61091,0,我很少做酒店点评，但这个酒店确实是我近年住的最差的酒店。地方非常不好找，大部份的士司机都找不到，太偏了。酒店房间很小，如果有两个人，连个行李都没地方放。卫生间漏水，马桶不通（我们两个房间都一样）。空调不管用，一个晚上卡卡的响，早餐极差。唯一好点就是边上有个公园，早餐爬走起来可走走。虽然那里面有一堆老人在晨练。总体意见：在这个价位下，不值得入住。
2300,0,怎么感觉自己不喜欢这样的书 看了一半 不打算看了
11722,0,一星都不想给，首先发货不按时发，然后就是满电的状态下视频播放4小时左右就没电自动关机了，不是说好的可以连续播放10几个小时的吗...真不能看广告啊！！！
60924,0,"我是带孩子去的.电视画面一打开就是不堪入目的镜头.怕孩子乱摁,只有把遥控器藏起来.作为五星酒店怎么可以象街头旅馆? 酒店应该反思一下."
47394,0,这条裤子非常的不好穿
34707,0,洗过了头发长头皮屑而且还有头皮发痒差评差评差评
38136,0,我家早就封杀蒙牛了 蒙牛酸奶被曝产于2月30日，蒙牛回应：照片上的非蒙牛产品。http:t.cn/zYQK973
32884,0,东西好假，绝对不是正品上当了
14728,1,VK300是一款GPRS双彩屏折叠手机，黑色和银色的色泽，映衬在铝轻合金的质地下，煞是高贵迷人！另外，它还拥有65K色的真彩屏幕，以及40和弦的铃声，炫靓的外观结合主流的功能，堪为偶像派机型！1.机身做工出色，手感很好； 2.铃声优美动听，音量大，支持MP3作铃声； 3.屏幕较大，显示效果非常出色； 4.键盘设计很有美感，手感舒适； 5.支持GPRS； 6.电话本储存量大，支持超长短信的发送； 7.内置游戏效果不错；
16081,0,我用过一个月，觉得该机有六个毛病：1，无蓝牙和红外，无法和其它设备交换信息。2，播放器不流畅，支持的格式很有限；电池不经用。3，扩展槽也不方便使用。与我试用过的联想et980比起来显得十分逊色。建议谨慎选择。4，通讯录竟然连公司名称、职务、住址都没有，比起诺基亚的功能来简直是小学生级别地。5，信息铃声太小且无法调大。6，无论拨出电话还是发编辑信息，单手都不能操作，因为为了节电，萤光屏关闭后必须要再按一下右边的电源开关才能打开，应该按任意键即可打开荧光屏。
39957,1,面料不错。穿上去舒服。快递垃圾。
2284,0,这本书不象宣传里说得那么好，买到家以后，翻了翻就没有兴趣了。本来是想买回来，让小孩学习英语的，拿到书以后，竟然是中文夹着英语单词，这种脱离文章来学习英文单词的方法，我是不认同的。
30146,1,真心好用，一直都用清扬。建议京东平台多搞活动！
24386,0,苹果大小不一非常不满意，包装非常差，基本的胶带都没有，非常气愤。
12559,0,啥子烂电脑哟，用啥子都卡得不得了。劝各位不要买，我都是个例子，我不晓得他纳闷多好评是找了好多人来刷，买了绝对后悔
28522,1,真的很快，上午下单，下午就到了，实惠套装，好评。
45282,0,太差了，发货发错了，质量也差
41733,1,宝贝收到了，实物很不错，质量做工都挺好的，面料很舒服，大小也正合适，性价比不错，老板服务也很贴心，满意的购物！
13149,0,靠才过了半个月便宜*京东你这是故意欺负我？不要回头客了？我天天上京东你就这样搞？气愤伤心一下便宜*的太离谱以后不上京东了
43390,1,不错不错， 而且有弹性 标准 裤子质量很好 面料摸起来舒适，而且有弹性！ 很有型，裤子的质量也很不错！
37735,1,你心情郁闷吗?开心吗?伤心吗?还是听闪闪心情好兴奋?好感动?想释放自己?喝蒙牛纯牛奶!帮助你释放自己!不纯的喝了变纯。纯洁的喝了更纯!还可代替酒精!安全又健康!蒙牛纯牛奶!你的选择。 @金秘书要为金总加夜班_KaK
41065,1,大小合适，上身效果好，超帅，颜色和图片上一样，看起来质量不错，还会继续关注的
2377,0,有点名不符实， 书的内容太简单， 小孩看过一遍后就用不上了
22529,0,最后一次在京东买东西，快递刚到打开果子是裂开闻去明显有异味，和客服反映问题，客服说他家买东西是没办法退的，。我问怎么处理，他的意思是你活该，谁让你来我这买东西，问他能解决吗，他就不回话了。
9061,0,京东最差的一次网购，平板左下边缘一直有亮点，怎么都弄不好，又没时间去退。
7204,1,实物和图片没啥差别，用了一段时间来评价，玩游戏很流畅目前，好像不怎么会用分屏，和截图功能，带来一不方便
41911,1,裤子很好看 质量也很好 喜欢还会下次购买的
18658,1,苹果是脆甜的，好吃，发过来苹果没有磕碰的。
45686,0,裤子怎么看起来和旧的一样啊？没有想象中的好，还特别薄
42218,1,很好，质量不错，穿上后气质马上提高了，大写的棒
1893,1,八个各不相同的故事，八段难以言述的故事，每一个故事都让人想起那些丢失的青春和晦涩的淡淡的爱情。没有什么轰轰烈烈，没有什么刻骨铭心，有的只是浅浅的淡淡的几乎过去了就了无踪影的一丝爱情感伤。当爱情已经成为了家常便饭，我们所能拥有的彼此还需要什么？当青春已经不再，我们所能留住的又有什么？青春就像一块残破的刀片，我们挤着它经过，我们也支离破碎
21368,0,和照片上的苹果完全不同，貌似是从地摊上挑出来的，太骗人了，不良商家啊
61497,0,感觉非常一般。位置离机场不算远，但是交通不方便，周围也没有什么配套设施，好在酒店的接送机还算不错。在飞机的航道下，飞机飞过的声音很明显。晚上入住的时候，门锁不太好用，试了好几遍才打开，差点儿下去找人帮着开了。房间内非常冷，空调开始也不太好用，需要使劲按开关才打开，晚上没按开，在寒冷中度过一夜。被子也薄，充分感受了有人说的“愿用江浙沪包邮，换有暖气”。房间内的电源也很少，而且基本都被占用了，为了给是手机充电，都把机顶盒的电源给拔了，也许是藏的太好了，我没找到吧。晚上接机的司机态度不热情，和天气一样。
30226,1,一直听说这个牌子的洗头水不错，正好赶上京东活动，就买来试试，怎么说呢，还行吧，并没有说的那么好，但是也不差
51215,0,外放音量不是很大，高音有点小尖低音不足，如果环境不是太吵闹可以应付正常使用
23984,0,20几的苹果，个头偏小，口感不错，脆甜，不过第二个就吃到了个虫蛀的，已和客服沟通过，给予了适当补偿
37530,1,#给婆婆送礼送什么？# 婆婆80多岁了，眼不花，耳不聋，身体越来越硬朗平时不爱穿什么名贵服装，只喜欢我给她买的蒙牛真果粒和金味麦片@蒙牛乳业@金味麦麦
31494,0,怎么回事？至今没收到？把我的货丢了吗？
16204,1,苹果还不错吧，看着不怎么样，但吃起来还行。
56608,1,中归中举的酒店，但地理位置特别好，价格也还能接受，下次来应该还会在住这里
43663,1,物流给力 质量好 做工细 颜色好 效果好 很满意 赞一个
35148,0,快递挺快，但是包装烂了，里面的东西一层灰，不知道是哪年的库存还拿出来换钱！
25415,0,烂苹果，恶心，京东最糟糕的购物
37193,1,最爱益达和蒙牛冠益乳神马的广告了。PS：还有最爱的彭于晏。终于找到完整版了~蒙牛
28305,1,买了几次了，感觉还可以用！好！！！
31187,0,收到的时候有瓶小的盖子都没拧好全倒在盒子里了
27741,1,用了之后感觉有点干燥，可能发质不好。
44512,0,表弟说一个大一个小 玩几把 再见。
54475,1,房间比较大，很舒适； 隔音效果还不错； 但早餐品种太少，电视节目不够丰富。如果周末的房间也是298，就比较实惠了。
31518,0,因为是用完才回来评价的，结果就用了一回，从来没有头皮屑用了后就满头发的头皮屑，立刻停止！太差劲了！
48881,1,机子小，噪音很小，散热也不错，携带方便，cpu性能不错，内存还过的去
32669,0,一共三大瓶，破了两大瓶，实在是差太多了
39261,1,挺薄的，真的很薄适合春秋天25的温度！衣领太高了，还有后颈处缝了一个超大的LOG布袋是嘛意思？
48845,1,"轻薄,外观典雅,内敛,除了内存外其他配置还不错,好在送了1条1G内存条.散热好,噪音极小,运行起来几乎听不到声音.机器稳定性也不错."
35544,0,假货，洗发水超级稀，味道也不对。买的时候写的是无硅油，货到了根本没有标注无硅油的地方。京东越来越差了，还是不要在京东上买日化用品，假的伤害皮肤啊。连瓶子上的网址都没法访问。
7094,1,买来玩游戏的，应该买大一点的内存，感觉32的还是比较小空间，其他的还好，还没发现问题，只是包装应该加强一下，里面都没有保护的，就直接扔里面了。
46706,0,裤子太差 裤腿太粗 不是说小直筒吗 给我发的是大直筒吧
29626,1,很划算啊，去超市看对比了一下，发现京东上更便宜，应该是真的，还没开始用，很划算，喜欢在京东上买，当天买当天到货，么么哒
32869,0,很久都不评论了，特别生气，评论一下，一共用了俩次，头皮屑猛掉，不得了了，假货假厉害啊，受不了了，今天还要去超市重新买个，不敢京东买了
35962,0,用起不舒服 女友用了 也一样 头痒！
14268,1,外观时尚S70功能强大
23874,0,质量不稳定，这次明显成色比上次差，快递也换了，比较慢。    不会再买了，失望啊。
10860,0,一分给快递，拿到手第二天就老是卡
58002,0,差了俩块钱没早饭！！！酒店离机场很远！接机班车不准时！！
20718,1,看上去还不错不知道味道怎么样等吃了再说
28644,1,滋源生姜洗发水，包装完美，多次购买此款家人非常喜欢，京东配送非常快，快递小哥给力。
59578,0,一般酒店空间太小，无窗十分不舒服。
53252,1,"我的朋友来北京多数住这里.感觉套房向南方向的还不错,其他朝向的很不好,价格应降低一个档次.特别是两头的,特别不好.我的朋友很不满意.另外,停车费极贵,吃一次饭就得10多元.应该住宿的停车免费!!!"
60621,0,大堂积房间走廊不错，房间内很一般，吃个早餐要走很多路不好，总是的来说一般般。
27909,1,大品牌就是好用，一直支持京东，服务这片区域的快递哥也很给力
20165,1,京东自营生鲜水果，包装真好，一个坏的也没有，苹果虽然样子不好看，但是味甜清脆爽口，大爱。
61114,0,位置比较好找。房间不大，设施略旧。
28821,1,晚上下单第二天上午就收到了，京东就是快，包装很严密，一直在用潘婷洗发水，三大瓶加三小瓶，很划算的。
1089,1,清穿文，第一本看的是《风舞大清》，第二本也是最后一本就是《勿忘》！完全的两种风格，各有特色！但是我更喜欢《勿忘》！那淡淡的哀伤，也许会让我持续很长时间无法释怀~~~~~总有种绝望的感觉！但是，有爱才不同，因爱才勿忘！！！所以，从此不看清穿了！！！~~~
10066,0,24号买的，手中不小心滑落屏已经碎，时时刻刻，分分秒秒做好换屏的准备。
45909,0,裤子太差了，刚穿一次屁股就起毛了。
55474,1,很不错的酒店，尽管在火车站，但很安静。房间干净，早餐一般。
58763,0,在网上综合考虑后，并打电话给汉庭，汉庭说靠街边的窗户都换成双层窗户，隔音很好，也有停车场，汉庭极力推荐自己的会员卡，但是我没采纳，还是通过携程订的。1》汉庭给了一个紧靠酒店灯箱广告的房间，电流的低频噪声不是一般的小。也没见到双层窗户，的确是非常吵，一大早，对面一家2元店就开始营业了，郁闷的想下去砸人家店，呵呵2》停车场，唉，正规的停车位只有8个，我出去一趟回来再停时没地了，汉庭的工作人员让我停在对面的小区，说可以报销，我按照他们说的做了，拿了一张5元的发票，到前台报销，前台说等结帐时一起报，第二天结帐时说我的发票兑奖处被我刮过，他们财务规定不能报销，天啊，我都干财务多少年了，这是一张多么正规的发票，竟然不能报，而且前台的服务人员那种不爱搭理的感觉，让人很愤怒，算了，那就把发票撕了，走人吧，还好，俺不缺这5元钱，只是他们的承诺。。。
55927,1,喜欢~下次还去~
26679,1,一直在用这个牌子，赶上活动还外送这么多。。。五星五星五星。这次最惊讶的是不到十二小时就送到主人手里。特别感谢我们的快递哥，辛苦你们啦！！！32个赞！
2561,0,我于11月22日订购了《杜拉拉升职记》并已通过银行付款，为什么订单下了两周多至今还未到货？
57079,1,"房间还算干净, 服务员服务尚可, 2星标准差不多就这样."
41322,1,弹性良好，穿着不紧身做工绝对的好面料不错，穿裤子收到了！
3830,0,17号订的货，现在都没收到，无从评论
13516,0,太垃圾的平板电脑了 难怪各种降价和优惠打折处理 首先是屏幕发黄 和描述的不一样。京东开始卖不好的产品了。其次 说送的什么京东什么阅读卡什么的礼包也没有在里面！！！。太垃圾了 大家还是加几百买其他的吧 而且这个和几百的平板并没有太大的区别 大家还是别买了！！！
57513,1,"别墅式的旅店,环境很不错,服务也很好,房间稍微有点小"
31354,0,怀疑是假货，洗发后感觉很不好
33772,0,东西还没有去拿，只是超级不满意，买了3次退了两次，还不知道什么原因退的，问客服还没回复，还说是自营店，凡事不过3，终于成功一次，真想投诉，??
59958,0,去的时候已经很晚了，在大厅叫了好几声才有一个服务员从前台后面爬起来，帮忙办理了入住手续。进到房间后发现房间的设施非常简陋，霉味也非常大。第二天早上起来才仔细看了一下房间，比起如家等快捷酒店差远了，说是三星的酒店，但距离三星不是差一点点。。。根本对不起220 的价格，最多也就值100多一点点。
57068,1,这次是第3次去碧水湾泡温泉，不过是第一次选择住在度假村里，此次入住感觉真的很不错，就像携程介绍的，服务很注意细节，欢迎水果、功夫茶还有客房书桌上的书架都让人感觉很舒服。温泉也仍然保持了高水准的服务，这一点也很难得的，都好几年了，服务水平一点都没有下降，服务员的服务意识都很强，毛巾供应在人很多的时候都很充足（感觉这一点对泡温泉好重要的哦，毛巾不够会好冷的哦）。唯一美中不足的是大床房全部都是朝公路那边的，朝山景的那边只有双床房，订房的时候就发现这个问题了，但还是想要大床房，结果发现朝公路还是有少少噪音的。。要是酒店在两边都安排各种房型给客人多点选择就好了
35805,0,备注：以下评论与产品质量无关！快递态度太差！快递态度太差！快递态度太差！重要的事要说三遍！！！
29859,1,昨天下单，今天收到。京东物流没得说，送货快，态度好。外包装精美绝伦，第一感特别好。打开包装精神为之一振，其物色泽光艳，轮廓婉转有序，大小高矮搭配得体。商标最能引人注目，不经意看到商家为了打动消费者的心多么用神。一个组合才几十块，物超所值，我的伙伴们，不要再犹豫，    赶快下手！
52521,0,"1，显卡容量虽是1G,但位宽只有128位，有商家玩噱头之感； 2，右侧和后侧的两对usb接口靠得太近，若连接线的接口比较大，是不能同时插入两个的 。"
49753,1,性能不错，发热量不大。正常工作时GPU温度50几度，新电池的使用时间有3.3小时（vista已平衡），3Dmark 2006评分2000过一点，vista自己评分4.4。 外形很漂亮，系统界面漂亮
29031,1,比超市便宜的多，很好是正品，看图
4649,1,物流很给力，东西很完美，用来看电影，学东西不错
33987,0,送货什么的都很快，可是用后头皮屑很多，头皮很痒，之前在屈臣氏买的用了两瓶一点问题没有，在京东买的不会是假的吧???
60321,0,酒店安排的是最靠里的 很差的房间
38650,0,你失恋了吗，你失业了吗，你对生活失去信心了吗，蒙牛是你绝佳的自杀良药，喝一瓶肝肠寸断，喝两瓶经脉错乱，喝三瓶全身瘫痪，喝四瓶耶稣接见，蒙牛---专注自杀N多年
33596,0,不知道真假，就连外包装都没有
21799,0,大小个头不到75mm，还有2个坏的。
15241,0,"SC3是垃圾,次品.我在恒波通信买的.强烈鄙视,拍照速度奇慢,按下快门键,一秒钟后才真正拍照,如果是打开夜光效果更离普,两到三秒钟才拍,而且会有蓝屏死机现象,原装电池用不了多久,常是打到没电了,再开机又有两格电,商家说这是这款机型的正常现象,习惯了就好"
39756,1,质量很好，价格公道，穿起来很帅，材料不错
24043,0,比手掌还小，拔了皮里面还有肉不！真不是一般的差！！
22453,0,果还行，物流绝对差评，生鲜水果居然用什么韵达，包装再好也顶不住物流的暴力运输，收到后发现有三个烂果，太失望了
38642,0,"不爱喝蒙牛, 以后也不会喝."
19850,1,苹果看上去很好，和广告的一样。物流超给力，昨晚下单，今早就收到，点个赞！尝了以后再评价。
15961,0,垃圾，我买了一次，又换了一次，信号还是接受不好，比英华618B差太多。不知是经销商卖假，还是机子不好。
42600,1,评价晚了，裤子很好，质量和版型都不错，这些钱
54414,1,"以住宿来说, 是一个不错的选择, 不过餐饮选择不多。地点不好找,也比较偏, 自己开车会方便点。整体来说是一个可以的选择。(NA)"
50719,1,性能不错，很便宜 开了一整天，机身温度还是蛮低的  几个功能键也挺好用的
6596,1,"用了两台华为的平板了，上一台是华为m2,m3比起m2提升还是挺大的，无论是屏幕，外放音质还有反应速度，4g的运行内存加海思麒麟950就是快，还有多了一个指纹解锁，解锁速度挺快的。"
27787,1,昨晚拍的今天下午就到了，这速度好喜欢！东东跟图片一样，用后再追加吧！
28946,1,宝贝收到，618打折买的非常的实惠，非常的满意希望下次还有机会买宝贝
